ID,FIR_ID,Accused_ID,Involvement_Type
5117,3200,1033,Primary
5118,3200,1094,Accomplice
5119,3200,130,Accomplice
5120,3201,2146,Primary
5121,3202,988,Primary
5122,3203,1394,Primary
5123,3203,1032,Abettor
5124,3203,283,Conspirator
5125,3204,723,Primary
5126,3204,331,Primary
5127,3205,2169,Primary
5128,3206,2046,Primary
5129,3206,380,Primary
5130,3207,782,Primary
5131,3208,2493,Primary
5132,3209,2688,Primary
5133,3210,898,Primary
5134,3210,1348,Accomplice
5135,3211,1987,Primary
5136,3211,2524,Accomplice
5137,3211,953,Accomplice
5138,3212,278,Primary
5139,3213,2527,Primary
5140,3213,272,Primary
5141,3214,2375,Primary
5142,3214,2479,Abettor
5143,3215,142,Primary
5144,3215,2302,Conspirator
5145,3215,1057,Primary
5146,3216,1912,Primary
5147,3217,1959,Primary
5148,3217,2176,Primary
5149,3218,1278,Primary
5150,3219,2721,Primary
5151,3219,9,Primary
5152,3219,1717,Conspirator
5153,3220,240,Primary
5154,3221,444,Primary
5155,3222,2185,Primary
5156,3223,25,Primary
5157,3223,394,Primary
5158,3224,643,Primary
5159,3224,1842,Conspirator
5160,3225,2277,Primary
5161,3226,2050,Primary
5162,3226,1986,Accomplice
5163,3227,2599,Primary
5164,3228,220,Primary
5165,3228,236,Accomplice
5166,3229,1026,Primary
5167,3230,2250,Primary
5168,3231,739,Primary
5169,3232,417,Primary
5170,3232,2882,Primary
5171,3232,2381,Accomplice
5172,3233,1407,Primary
5173,3233,1892,Accomplice
5174,3234,893,Primary
5175,3234,2211,Accomplice
5176,3234,914,Primary
5177,3235,775,Primary
5178,3236,96,Primary
5179,3236,1501,Conspirator
5180,3236,1136,Primary
5181,3237,2626,Primary
5182,3238,197,Primary
5183,3239,2715,Primary
5184,3240,88,Primary
5185,3240,1530,Primary
5186,3241,2414,Primary
5187,3241,1985,Primary
5188,3242,1778,Primary
5189,3243,2764,Primary
5190,3243,2021,Accomplice
5191,3243,2424,Abettor
5192,3244,1210,Primary
5193,3245,2767,Primary
5194,3245,2523,Accomplice
5195,3245,2258,Accomplice
5196,3246,2879,Primary
5197,3247,2170,Primary
5198,3247,158,Primary
5199,3248,570,Primary
5200,3248,700,Primary
5201,3249,2956,Primary
5202,3250,643,Primary
5203,3250,982,Accomplice
5204,3251,1855,Primary
5205,3252,372,Primary
5206,3252,301,Primary
5207,3252,1998,Primary
5208,3253,148,Primary
5209,3253,528,Primary
5210,3254,2538,Primary
5211,3254,728,Primary
5212,3255,1707,Primary
5213,3256,640,Primary
5214,3257,561,Primary
5215,3258,690,Primary
5216,3258,2207,Primary
5217,3259,417,Primary
5218,3259,414,Primary
5219,3260,172,Primary
5220,3261,1514,Primary
5221,3261,2242,Primary
5222,3261,2766,Conspirator
5223,3262,2222,Primary
5224,3263,221,Primary
5225,3264,2530,Primary
5226,3264,1733,Primary
5227,3265,1585,Primary
5228,3266,621,Primary
5229,3267,1350,Primary
5230,3267,2733,Conspirator
5231,3268,2483,Primary
5232,3268,157,Conspirator
5233,3269,2573,Primary
5234,3270,194,Primary
5235,3271,735,Primary
5236,3271,305,Primary
5237,3272,1004,Primary
5238,3273,53,Primary
5239,3274,1506,Primary
5240,3274,1539,Primary
5241,3275,59,Primary
5242,3275,814,Primary
5243,3275,2445,Primary
5244,3276,2997,Primary
5245,3276,2187,Accomplice
5246,3276,1073,Accomplice
5247,3277,2114,Primary
5248,3278,1322,Primary
5249,3279,1772,Primary
5250,3280,1503,Primary
5251,3280,308,Primary
5252,3281,2824,Primary
5253,3281,1953,Primary
5254,3282,2727,Primary
5255,3282,619,Accomplice
5256,3283,2951,Primary
5257,3284,512,Primary
5258,3285,1740,Primary
5259,3285,1602,Primary
5260,3286,2514,Primary
5261,3286,2783,Primary
5262,3287,263,Primary
5263,3288,1717,Primary
5264,3289,257,Primary
5265,3289,2504,Primary
5266,3290,464,Primary
5267,3290,43,Accomplice
5268,3290,2543,Accomplice
5269,3291,605,Primary
5270,3291,2510,Primary
5271,3292,2892,Primary
5272,3293,2185,Primary
5273,3294,2473,Primary
5274,3295,1429,Primary
5275,3295,2046,Abettor
5276,3295,1154,Primary
5277,3296,859,Primary
5278,3296,2290,Primary
5279,3297,1728,Primary
5280,3298,448,Primary
5281,3299,2330,Primary
5282,3300,494,Primary
5283,3301,2570,Primary
5284,3302,2926,Primary
5285,3302,2891,Primary
5286,3303,1627,Primary
5287,3303,1014,Accomplice
5288,3303,2253,Primary
5289,3304,749,Primary
5290,3305,2942,Primary
5291,3306,2241,Primary
5292,3306,2017,Primary
5293,3307,1774,Primary
5294,3307,519,Primary
5295,3308,2169,Primary
5296,3308,561,Primary
5297,3308,1130,Primary
5298,3309,807,Primary
5299,3310,902,Primary
5300,3311,892,Primary
5301,3311,65,Primary
5302,3312,2313,Primary
5303,3312,1807,Abettor
5304,3313,398,Primary
5305,3314,612,Primary
5306,3315,2296,Primary
5307,3316,1993,Primary
5308,3317,2823,Primary
5309,3317,2033,Primary
5310,3317,566,Accomplice
5311,3318,969,Primary
5312,3318,1109,Primary
5313,3318,132,Accomplice
5314,3319,2806,Primary
5315,3319,2859,Accomplice
5316,3319,2038,Accomplice
5317,3320,1863,Primary
5318,3320,337,Accomplice
5319,3321,1559,Primary
5320,3322,771,Primary
5321,3322,1077,Abettor
5322,3322,1501,Abettor
5323,3323,2744,Primary
5324,3324,1361,Primary
5325,3325,2536,Primary
5326,3325,709,Primary
5327,3326,1087,Primary
5328,3327,2515,Primary
5329,3327,1370,Primary
5330,3327,2932,Primary
5331,3328,944,Primary
5332,3329,131,Primary
5333,3330,1253,Primary
5334,3330,1327,Primary
5335,3331,2817,Primary
5336,3331,1463,Accomplice
5337,3332,1909,Primary
5338,3332,74,Accomplice
5339,3333,1538,Primary
5340,3333,2391,Primary
5341,3334,372,Primary
5342,3335,1006,Primary
5343,3336,766,Primary
5344,3337,1915,Primary
5345,3337,2306,Primary
5346,3338,2828,Primary
5347,3338,893,Accomplice
5348,3339,1107,Primary
5349,3339,1398,Primary
5350,3340,2409,Primary
5351,3340,1360,Primary
5352,3340,841,Accomplice
5353,3341,2520,Primary
5354,3341,2297,Primary
5355,3342,2035,Primary
5356,3343,2573,Primary
5357,3344,1610,Primary
5358,3344,1419,Primary
5359,3344,174,Accomplice
5360,3345,2654,Primary
5361,3346,1073,Primary
5362,3347,911,Primary
5363,3348,1054,Primary
5364,3348,604,Accomplice
5365,3349,1850,Primary
5366,3350,729,Primary
5367,3351,250,Primary
5368,3352,785,Primary
5369,3353,281,Primary
5370,3354,180,Primary
5371,3355,343,Primary
5372,3356,372,Primary
5373,3357,490,Primary
5374,3357,1021,Primary
5375,3358,8,Primary
5376,3359,928,Primary
5377,3360,811,Primary
5378,3360,221,Primary
5379,3361,1827,Primary
5380,3362,552,Primary
5381,3363,838,Primary
5382,3364,2325,Primary
5383,3364,124,Accomplice
5384,3365,236,Primary
5385,3366,2414,Primary
5386,3366,1163,Conspirator
5387,3366,251,Primary
5388,3367,2312,Primary
5389,3368,2649,Primary
5390,3368,1194,Primary
5391,3368,367,Primary
5392,3369,1815,Primary
5393,3369,1277,Abettor
5394,3369,244,Primary
5395,3370,2890,Primary
5396,3371,2421,Primary
5397,3372,616,Primary
5398,3372,580,Primary
5399,3373,1999,Primary
5400,3374,825,Primary
5401,3374,1354,Primary
5402,3375,1389,Primary
5403,3375,762,Primary
5404,3375,2195,Accomplice
5405,3376,940,Primary
5406,3376,95,Primary
5407,3376,1873,Conspirator
5408,3377,2886,Primary
5409,3377,1124,Conspirator
5410,3377,439,Primary
5411,3378,619,Primary
5412,3379,2357,Primary
5413,3380,2484,Primary
5414,3381,1950,Primary
5415,3382,963,Primary
5416,3382,1203,Primary
5417,3383,1013,Primary
5418,3384,1380,Primary
5419,3384,1747,Primary
5420,3384,2956,Accomplice
5421,3385,1967,Primary
5422,3385,402,Accomplice
5423,3385,2562,Primary
5424,3386,1794,Primary
5425,3387,1155,Primary
5426,3388,1386,Primary
5427,3389,1773,Primary
5428,3390,2479,Primary
5429,3390,2809,Primary
5430,3391,1224,Primary
5431,3391,99,Primary
5432,3392,2866,Primary
5433,3393,1228,Primary
5434,3393,1095,Primary
5435,3394,65,Primary
5436,3395,505,Primary
5437,3396,2565,Primary
5438,3397,604,Primary
5439,3398,1167,Primary
5440,3399,2976,Primary
5441,3399,1247,Primary
5442,3399,267,Accomplice
5443,3400,2497,Primary
5444,3400,1997,Primary
5445,3401,2879,Primary
5446,3401,2926,Primary
5447,3401,2010,Accomplice
5448,3402,401,Primary
5449,3402,2691,Abettor
5450,3402,102,Primary
5451,3403,1153,Primary
5452,3403,1800,Accomplice
5453,3403,1259,Accomplice
5454,3404,2496,Primary
5455,3404,542,Accomplice
5456,3405,914,Primary
5457,3405,2152,Primary
5458,3406,30,Primary
5459,3406,892,Primary
5460,3406,54,Abettor
5461,3407,673,Primary
5462,3407,2004,Abettor
5463,3407,2374,Primary
5464,3408,58,Primary
5465,3408,2342,Primary
5466,3409,527,Primary
5467,3409,2810,Primary
5468,3410,2083,Primary
5469,3411,164,Primary
5470,3411,388,Accomplice
5471,3412,1875,Primary
5472,3412,1264,Primary
5473,3413,2964,Primary
5474,3413,1693,Accomplice
5475,3414,988,Primary
5476,3415,700,Primary
5477,3415,1116,Accomplice
5478,3416,1068,Primary
5479,3416,1699,Accomplice
5480,3417,1909,Primary
5481,3418,2006,Primary
5482,3418,2943,Accomplice
5483,3419,2152,Primary
5484,3419,139,Abettor
5485,3420,36,Primary
5486,3421,1224,Primary
5487,3421,1737,Primary
5488,3422,349,Primary
5489,3423,1673,Primary
5490,3423,1680,Accomplice
5491,3423,1215,Abettor
5492,3424,807,Primary
5493,3425,1992,Primary
5494,3426,1966,Primary
5495,3427,242,Primary
5496,3428,643,Primary
5497,3429,2758,Primary
5498,3430,2366,Primary
5499,3431,1773,Primary
5500,3432,1513,Primary
5501,3433,2496,Primary
5502,3434,2132,Primary
5503,3435,2722,Primary
5504,3435,628,Accomplice
5505,3436,1537,Primary
5506,3437,2819,Primary
5507,3438,1748,Primary
5508,3439,1504,Primary
5509,3440,1114,Primary
5510,3441,1112,Primary
5511,3441,2969,Primary
5512,3442,2710,Primary
5513,3442,2855,Primary
5514,3443,1570,Primary
5515,3443,1275,Primary
5516,3443,2430,Accomplice
5517,3444,417,Primary
5518,3445,397,Primary
5519,3446,213,Primary
5520,3446,1584,Primary
5521,3446,1815,Primary
5522,3447,210,Primary
5523,3448,1947,Primary
5524,3449,511,Primary
5525,3449,375,Primary
5526,3450,2360,Primary
5527,3450,170,Accomplice
5528,3451,241,Primary
5529,3451,1679,Primary
5530,3452,2414,Primary
5531,3452,321,Primary
5532,3452,2838,Abettor
5533,3453,328,Primary
5534,3454,1329,Primary
5535,3454,1806,Abettor
5536,3455,666,Primary
5537,3455,1446,Accomplice
5538,3456,138,Primary
5539,3457,2807,Primary
5540,3458,2178,Primary
5541,3458,2594,Abettor
5542,3458,240,Primary
5543,3459,1243,Primary
5544,3460,1096,Primary
5545,3461,2071,Primary
5546,3461,2865,Accomplice
5547,3462,1222,Primary
5548,3462,2081,Primary
5549,3463,2374,Primary
5550,3464,2836,Primary
5551,3464,2188,Conspirator
5552,3465,1209,Primary
5553,3465,1584,Primary
5554,3465,944,Primary
5555,3466,835,Primary
5556,3466,897,Conspirator
5557,3467,1493,Primary
5558,3468,2942,Primary
5559,3468,1942,Conspirator
5560,3469,277,Primary
5561,3469,1963,Primary
5562,3470,655,Primary
5563,3471,2193,Primary
5564,3471,2156,Accomplice
5565,3472,2332,Primary
5566,3473,42,Primary
5567,3474,1507,Primary
5568,3475,1950,Primary
5569,3475,2821,Primary
5570,3476,2461,Primary
5571,3477,415,Primary
5572,3477,138,Primary
5573,3477,2593,Primary
5574,3478,2442,Primary
5575,3479,1897,Primary
5576,3479,129,Primary
5577,3480,2849,Primary
5578,3480,855,Primary
5579,3481,1688,Primary
5580,3481,296,Primary
5581,3482,252,Primary
5582,3483,82,Primary
5583,3483,477,Primary
5584,3483,1243,Primary
5585,3484,1591,Primary
5586,3485,1041,Primary
5587,3486,1121,Primary
5588,3486,2397,Primary
5589,3486,525,Primary
5590,3487,121,Primary
5591,3487,2247,Accomplice
5592,3488,1648,Primary
5593,3488,2090,Primary
5594,3489,1036,Primary
5595,3490,1902,Primary
5596,3491,2238,Primary
5597,3491,1352,Primary
5598,3492,219,Primary
5599,3493,1794,Primary
5600,3494,2731,Primary
5601,3495,1028,Primary
5602,3496,1046,Primary
5603,3496,2009,Abettor
5604,3497,1947,Primary
5605,3497,1871,Primary
5606,3498,1585,Primary
5607,3498,608,Primary
5608,3498,1158,Primary
5609,3499,2645,Primary
5610,3499,1916,Primary
5611,3500,1030,Primary
5612,3501,1178,Primary
5613,3501,797,Primary
5614,3502,902,Primary
5615,3503,2267,Primary
5616,3503,876,Accomplice
5617,3503,890,Primary
5618,3504,518,Primary
5619,3505,1343,Primary
5620,3505,1317,Accomplice
5621,3506,229,Primary
5622,3507,2642,Primary
5623,3507,2957,Primary
5624,3508,34,Primary
5625,3509,2755,Primary
5626,3509,825,Conspirator
5627,3509,627,Accomplice
5628,3510,2267,Primary
5629,3510,1243,Conspirator
5630,3510,889,Accomplice
5631,3511,660,Primary
5632,3511,1453,Accomplice
5633,3511,369,Primary
5634,3512,2150,Primary
5635,3512,2774,Accomplice
5636,3513,2004,Primary
5637,3513,1890,Abettor
5638,3513,2022,Accomplice
5639,3514,2661,Primary
5640,3515,1901,Primary
5641,3516,2873,Primary
5642,3517,2419,Primary
5643,3518,1520,Primary
5644,3518,21,Accomplice
5645,3518,2898,Primary
5646,3519,2334,Primary
5647,3519,578,Primary
5648,3519,2653,Accomplice
5649,3520,1106,Primary
5650,3521,2995,Primary
5651,3522,49,Primary
5652,3523,2356,Primary
5653,3524,1966,Primary
5654,3525,2021,Primary
5655,3526,1824,Primary
5656,3527,214,Primary
5657,3527,204,Abettor
5658,3528,1151,Primary
5659,3529,2257,Primary
5660,3530,1858,Primary
5661,3531,2054,Primary
5662,3531,1480,Primary
5663,3531,2369,Accomplice
5664,3532,2250,Primary
5665,3533,1805,Primary
5666,3533,2883,Accomplice
5667,3534,743,Primary
5668,3535,2608,Primary
5669,3535,1388,Accomplice
5670,3535,2046,Primary
5671,3536,1366,Primary
5672,3536,2578,Primary
5673,3537,824,Primary
5674,3538,560,Primary
5675,3538,1549,Primary
5676,3539,1482,Primary
5677,3540,2793,Primary
5678,3540,980,Primary
5679,3540,2781,Primary
5680,3541,2370,Primary
5681,3542,506,Primary
5682,3542,1963,Primary
5683,3542,2937,Accomplice
5684,3543,2007,Primary
5685,3543,270,Accomplice
5686,3543,1236,Primary
5687,3544,1188,Primary
5688,3544,1249,Primary
5689,3545,1691,Primary
5690,3545,1473,Accomplice
5691,3545,2707,Accomplice
5692,3546,990,Primary
5693,3547,1838,Primary
5694,3548,1545,Primary
5695,3548,2611,Primary
5696,3549,1163,Primary
5697,3550,1182,Primary
5698,3551,2623,Primary
5699,3552,1512,Primary
5700,3553,1232,Primary
5701,3554,672,Primary
5702,3555,1573,Primary
5703,3556,2036,Primary
5704,3557,1634,Primary
5705,3558,1950,Primary
5706,3558,2139,Accomplice
5707,3558,665,Accomplice
5708,3559,2417,Primary
5709,3560,2769,Primary
5710,3560,2072,Accomplice
5711,3561,1719,Primary
5712,3561,2821,Primary
5713,3562,1815,Primary
5714,3562,731,Primary
5715,3562,1689,Conspirator
5716,3563,1828,Primary
5717,3563,2786,Accomplice
5718,3563,1595,Accomplice
5719,3564,256,Primary
5720,3565,2770,Primary
5721,3566,2907,Primary
5722,3567,702,Primary
5723,3568,2772,Primary
5724,3569,1273,Primary
5725,3570,2708,Primary
5726,3571,443,Primary
5727,3572,1592,Primary
5728,3572,44,Accomplice
5729,3573,96,Primary
5730,3573,2104,Accomplice
5731,3573,1693,Conspirator
5732,3574,96,Primary
5733,3575,2204,Primary
5734,3576,1252,Primary
5735,3577,505,Primary
5736,3577,412,Abettor
5737,3577,722,Accomplice
5738,3578,1585,Primary
5739,3578,2886,Primary
5740,3579,1690,Primary
5741,3580,293,Primary
5742,3581,2458,Primary
5743,3582,1922,Primary
5744,3582,2658,Primary
5745,3582,759,Abettor
5746,3583,1380,Primary
5747,3584,912,Primary
5748,3584,690,Primary
5749,3585,1381,Primary
5750,3586,10,Primary
5751,3587,2325,Primary
5752,3588,1824,Primary
5753,3589,1759,Primary
5754,3589,1560,Primary
5755,3589,355,Conspirator
5756,3590,727,Primary
5757,3591,2139,Primary
5758,3592,1875,Primary
5759,3593,1465,Primary
5760,3593,1066,Accomplice
5761,3594,2803,Primary
5762,3595,1586,Primary
5763,3595,272,Primary
5764,3595,2585,Primary
5765,3596,791,Primary
5766,3597,1302,Primary
5767,3597,241,Primary
5768,3598,1576,Primary
5769,3598,1825,Primary
5770,3599,2489,Primary
5771,3600,541,Primary
5772,3601,1535,Primary
5773,3602,1789,Primary
5774,3603,256,Primary
5775,3603,2583,Accomplice
5776,3604,1673,Primary
5777,3605,2303,Primary
5778,3605,2913,Accomplice
5779,3606,628,Primary
5780,3607,1984,Primary
5781,3608,2639,Primary
5782,3609,469,Primary
5783,3610,2052,Primary
5784,3611,51,Primary
5785,3611,2043,Accomplice
5786,3612,2559,Primary
5787,3613,2360,Primary
5788,3614,1190,Primary
5789,3614,2829,Primary
5790,3614,289,Accomplice
5791,3615,2441,Primary
5792,3615,990,Primary
5793,3616,2926,Primary
5794,3616,1075,Accomplice
5795,3617,2416,Primary
5796,3617,2338,Accomplice
5797,3618,2745,Primary
5798,3619,364,Primary
5799,3619,2889,Accomplice
5800,3620,1196,Primary
5801,3621,141,Primary
5802,3621,1581,Primary
5803,3621,2908,Primary
5804,3622,2952,Primary
5805,3623,1858,Primary
5806,3624,1750,Primary
5807,3624,1477,Primary
5808,3625,1903,Primary
5809,3626,2171,Primary
5810,3627,2947,Primary
5811,3627,407,Abettor
5812,3628,2775,Primary
5813,3629,2100,Primary
5814,3629,464,Primary
5815,3629,2895,Primary
5816,3630,717,Primary
5817,3630,725,Primary
5818,3630,2665,Primary
5819,3631,977,Primary
5820,3632,2818,Primary
5821,3633,2036,Primary
5822,3634,1374,Primary
5823,3635,2541,Primary
5824,3636,2589,Primary
5825,3637,1778,Primary
5826,3637,2263,Primary
5827,3638,2566,Primary
5828,3638,1132,Abettor
5829,3639,1981,Primary
5830,3640,2544,Primary
5831,3640,1,Accomplice
5832,3640,1327,Primary
5833,3641,1300,Primary
5834,3642,2371,Primary
5835,3643,2659,Primary
5836,3643,139,Primary
5837,3644,1999,Primary
5838,3644,1075,Accomplice
5839,3644,938,Abettor
5840,3645,2784,Primary
5841,3646,2643,Primary
5842,3646,2101,Accomplice
5843,3646,1990,Primary
5844,3647,398,Primary
5845,3648,1549,Primary
5846,3649,2452,Primary
5847,3649,1199,Primary
5848,3650,2540,Primary
5849,3650,608,Primary
5850,3651,2847,Primary
5851,3651,2592,Conspirator
5852,3652,721,Primary
5853,3652,1999,Primary
5854,3653,2121,Primary
5855,3653,710,Abettor
5856,3653,593,Accomplice
5857,3654,1544,Primary
5858,3655,1454,Primary
5859,3655,1409,Abettor
5860,3655,148,Primary
5861,3656,2870,Primary
5862,3656,2078,Accomplice
5863,3656,1801,Primary
5864,3657,29,Primary
5865,3658,2677,Primary
5866,3658,1174,Primary
5867,3658,842,Primary
5868,3659,1520,Primary
5869,3660,1451,Primary
5870,3661,505,Primary
5871,3662,989,Primary
5872,3662,2226,Abettor
5873,3663,2088,Primary
5874,3664,42,Primary
5875,3664,2398,Accomplice
5876,3664,962,Accomplice
5877,3665,2090,Primary
5878,3665,2782,Abettor
5879,3666,2845,Primary
5880,3666,2020,Abettor
5881,3666,1768,Accomplice
5882,3667,2244,Primary
5883,3668,1724,Primary
5884,3669,2029,Primary
5885,3669,342,Accomplice
5886,3670,324,Primary
5887,3671,2042,Primary
5888,3672,1475,Primary
5889,3673,2692,Primary
5890,3673,1138,Accomplice
5891,3674,1037,Primary
5892,3674,1159,Primary
5893,3674,663,Primary
5894,3675,2825,Primary
5895,3675,90,Accomplice
5896,3676,1994,Primary
5897,3676,1850,Accomplice
5898,3677,515,Primary
5899,3678,896,Primary
5900,3678,1205,Primary
5901,3679,120,Primary
5902,3680,916,Primary
5903,3681,146,Primary
5904,3682,852,Primary
5905,3682,1331,Primary
5906,3683,810,Primary
5907,3684,2216,Primary
5908,3685,2769,Primary
5909,3686,2418,Primary
5910,3686,221,Primary
5911,3686,867,Conspirator
5912,3687,253,Primary
5913,3687,1149,Primary
5914,3688,2820,Primary
5915,3688,2734,Primary
5916,3689,1175,Primary
5917,3690,1243,Primary
5918,3690,499,Accomplice
5919,3690,1453,Primary
5920,3691,1996,Primary
5921,3692,1015,Primary
5922,3693,118,Primary
5923,3694,2120,Primary
5924,3694,1961,Abettor
5925,3694,2746,Accomplice
5926,3695,2197,Primary
5927,3696,593,Primary
5928,3697,1884,Primary
5929,3697,2681,Accomplice
5930,3698,2448,Primary
5931,3698,940,Primary
5932,3698,2054,Accomplice
5933,3699,258,Primary
5934,3700,2191,Primary
5935,3701,2556,Primary
5936,3701,1897,Conspirator
5937,3702,2934,Primary
5938,3703,2804,Primary
5939,3704,2424,Primary
5940,3704,1019,Abettor
5941,3705,1537,Primary
5942,3705,2875,Primary
5943,3706,527,Primary
5944,3707,1447,Primary
5945,3707,469,Accomplice
5946,3708,2234,Primary
5947,3708,1178,Primary
5948,3709,2256,Primary
5949,3710,1529,Primary
5950,3711,1541,Primary
5951,3712,782,Primary
5952,3713,688,Primary
5953,3714,1928,Primary
5954,3714,2297,Primary
5955,3714,907,Primary
5956,3715,1372,Primary
5957,3716,963,Primary
5958,3717,2980,Primary
5959,3717,895,Accomplice
5960,3718,817,Primary
5961,3719,2920,Primary
5962,3719,1090,Conspirator
5963,3720,2172,Primary
5964,3721,1051,Primary
5965,3722,1216,Primary
5966,3723,2599,Primary
5967,3723,1685,Primary
5968,3723,1274,Accomplice
5969,3724,2968,Primary
5970,3725,619,Primary
5971,3726,1984,Primary
5972,3727,1030,Primary
5973,3727,1505,Primary
5974,3728,1307,Primary
5975,3729,1862,Primary
5976,3729,1754,Accomplice
5977,3730,1212,Primary
5978,3731,1559,Primary
5979,3732,188,Primary
5980,3733,1217,Primary
5981,3734,2640,Primary
5982,3734,668,Primary
5983,3735,1614,Primary
5984,3736,2714,Primary
5985,3736,582,Primary
5986,3737,1716,Primary
5987,3737,2014,Primary
5988,3738,697,Primary
5989,3739,2677,Primary
